left_ratio_x,left_ratio_y,right_ratio_x,right_ratio_y,left_width,left_height,right_width,right_height,pitch,screen_x,screen_y
-0.4584027944928334,0.5944113524897279,0.4969185476559131,0.6068479034374081,69.44179642887259,7.886572719496847,72.88225661091302,13.407794159664448,-82.36081659793854,579,20
-0.5373453581104386,0.1943951335419511,0.5412187902640107,0.45469066854425744,69.79880779195986,8.20577818113267,72.9366362544337,13.855347972055574,-84.06322538852692,579,20
-0.546562640437857,0.4177220674829384,0.5560296261992632,0.5505546248983127,72.94735743560562,18.65709466778528,68.64792568240593,18.10391837057468,-90.48499703407288,579,20
-0.5576817558087639,0.4490594571688884,0.5449060742225466,0.44478629123376595,75.10972169319389,22.11672930418481,71.188850175303,22.862025911819217,-97.24786520004272,579,20
-0.5569237366443814,0.4697592889589565,0.5596434338432363,0.4767739577734141,76.05691720391282,24.62296268758607,69.13159129198795,23.361066296928776,-97.22296893596649,579,20
-0.5462327927187707,0.49238396818816543,0.5593770706554138,0.47144661567735985,77.58448248165995,26.726130605563075,69.30199228429015,25.97366424288817,-102.2644704580307,579,20
-0.5500752004887568,0.4924261264283986,0.5582423104790872,0.46380890206092995,77.61050162908577,25.886410194261256,67.52117416034395,25.588685025303118,-103.08162152767181,579,20
-0.5585815921296946,0.4914336725702692,0.5521783600555674,0.4862377830887558,77.98260311509046,24.69428067521345,67.8386421148369,25.670485701301157,-99.15069937705994,579,20
-0.5605513666684963,0.48609764043897535,0.5338709718336496,0.45679900480896246,77.85801614896188,27.505792438982855,69.16345733463582,25.461781818730408,-100.9248036146164,579,20
-0.5627777401326716,0.47748279517469083,0.5358039942631181,0.40836726805665163,76.1623452343284,25.123637623143615,68.76485210332666,23.07943424616203,-100.94158887863159,579,20
-0.5448657982133875,0.5091177231521749,0.5349248329934738,0.4369581890276325,77.97299379808814,24.226158180551014,69.13930134195887,23.313732649698277,-105.85238099098206,579,20
-0.5517124407213422,0.5138590525579122,0.5082437009042466,0.46576001811084183,77.69299001470038,23.33673342031317,70.48679689739801,22.492685118254226,-111.06052815914154,579,20
-0.5403608122426677,0.4572913094927953,0.5390323041522975,0.43490085237015813,75.20482641997621,21.49111399504897,69.24449527217949,21.761263670231532,-107.7370297908783,641,20
-0.5359647335042044,0.47728957848997405,0.5433125361292986,0.4428307632664373,76.98686611047138,21.81116819210007,69.94026023535824,21.541293890852238,-107.33555138111115,641,20
-0.5202998180499413,0.49055685581337305,0.5448330933031014,0.45722481914759355,76.02878335467555,19.89787990350756,73.23227751133687,21.57125179597614,-103.7302440404892,641,20
-0.5171498202333126,0.5083057081220196,0.5670819859625342,0.4609842717058872,75.48987187469359,19.738472673337153,74.19361081809562,21.571840525228872,-100.3882384300232,641,20
-0.4907902966737567,0.5038337853743957,0.5571701071020474,0.46499305672044094,76.97702953510284,19.569400709335124,73.13705137468035,21.340873417660614,-97.52301156520844,641,20
-0.4936355968730006,0.5047186947820805,0.5529796722298067,0.4458288019283203,75.00671740919698,20.641902866983518,74.72976919258684,21.846787402078856,-95.69192111492157,641,20
-0.511551693308756,0.4579223063249636,0.558103093039366,0.4181421238659015,76.32113493363468,20.44063520641168,74.44257410063214,19.625172218561154,-97.06279277801514,641,20
-0.5039365069062627,0.5331700411623571,0.5629407986896026,0.44112756547356635,76.18297103686473,20.901699592829896,74.41657824097658,19.771977636265156,-95.61221122741699,641,20
